,id,document_id,worker,sentence,subject_entity,object_entity,label
1480,528,___.txt,['user:Phoenix712'],"SBS《강심장》은 이승기 단독체제로 바뀌었으나 하차하고, 신동엽, 이동욱 체제로 바뀌었다.","{'word': '이동욱', 'start_idx': 37, 'end_idx': 39, 'type': 'PER'}","{'word': '강심장', 'start_idx': 4, 'end_idx': 6, 'type': 'PRO'}",per:participate_in
1481,527,___.txt,['user:Phoenix712'],"SBS《강심장》은 이승기 단독체제로 바뀌었으나 하차하고, 신동엽, 이동욱 체제로 바뀌었다.","{'word': '신동엽', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}","{'word': '강심장', 'start_idx': 4, 'end_idx': 6, 'type': 'PRO'}",per:participate_in
1482,66,___.txt,['user:Phoenix712'],"그러나 강호동에 대한 비난 여론이 거세게 일었으며, 다음 아고라에서는 강호동 방송 퇴출 서명 운동까지 벌였다.","{'word': '강호동', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '퇴출', 'start_idx': 46, 'end_idx': 47, 'type': 'POH'}",no_relation
1483,193,temp.csv_14,['user:Phoenix712'],최초의 낙오는 시즌 1에서 김종민의 강원 정선 편 제천역 낙오였다.,"{'word': '김종민', 'start_idx': 15, 'end_idx': 17, 'type': 'PER'}","{'word': '강원 정선 편', 'start_idx': 20, 'end_idx': 26, 'type': 'PRO'}",per:participate_in
1484,169,temp.csv_35,['user:Phoenix712'],"이후 2009년 9월 27일에 방송된 전라남도 영암군 편에서 다시 한 번 대결을 펼쳤는데, 출연자 팀의 승리로 80여 명의 제작진이 긴급 난민촌을 건설해 야외취침을 했다.","{'word': '전라남도 영암군 편', 'start_idx': 21, 'end_idx': 30, 'type': 'PRO'}","{'word': '2009년 9월 27일', 'start_idx': 3, 'end_idx': 14, 'type': 'DAT'}",pro:start_at
1485,152,temp.csv_177,['user:Phoenix712'],"2009년 4월 25일에 방송된 김연아 특집 2부 - '축제의 무도' 에피소드에서는 박명수와 정형돈이 아사다 마오를 심하게 ""싫다""라고 말해 문제가 되기도 했다.","{'word': '박명수', 'start_idx': 47, 'end_idx': 49, 'type': 'PER'}","{'word': '정형돈', 'start_idx': 52, 'end_idx': 54, 'type': 'PER'}",per:colleagues
1486,128,temp.csv_150,['user:Phoenix712'],무한도전은 ‘리얼 버라이어티’뿐 아니라 PD의 돋보이는 자막이 프로그램의 재미를 더하는 데 한몫을 하기도 하였다.,"{'word': '무한도전', 'start_idx': 0, 'end_idx': 3, 'type': 'PRO'}","{'word': '자막', 'start_idx': 31, 'end_idx': 32, 'type': 'POH'}",no_relation
1487,125,temp.csv_210,['user:Phoenix712'],"2009년 오정연과 결혼했지만, 4년만인 2013년에 이혼하였다.","{'word': '오정연', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '이혼', 'start_idx': 30, 'end_idx': 31, 'type': 'POH'}",per:event
1488,119,temp.csv_61,['user:Phoenix712'],"제작진 측은 이러한 논란에 대해 ""'1박 2일'이 지금까지 이어온 시청자들과의 신뢰가 있는데 이를 무너뜨리면서까지 연출을 했겠느냐""라는 입장을 밝히면서, ""지금까지 '1박 2일'을 지켜봐준 시청자라면 '1박 2일'의 스타일을 쉽게 간파할 것이다.","{'word': '제작진', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '1박 2일', 'start_idx': 20, 'end_idx': 24, 'type': 'PRO'}",no_relation
1489,116,temp.csv_108,['user:Phoenix712'],"이에 중국 방송에서도 ""그 예를 찾기 힘든 일""이라고 지적했었으며, KBS 예능본부는 중국 규제당국인 국가신문출판광전총국과 장쑤 위성TV에 항의하고 재발 방지를 촉구하였다.","{'word': '예능본부', 'start_idx': 42, 'end_idx': 45, 'type': 'ORG'}","{'word': 'KBS', 'start_idx': 38, 'end_idx': 40, 'type': 'ORG'}",no_relation
1490,103,___.txt,['user:Phoenix712'],2011년 9월에 강호동은 세무조사를 받았으며 수억 원대의 추징금을 부과받았으나 무혐의 처분되었다.,"{'word': '강호동', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}","{'word': '세무조사', 'start_idx': 15, 'end_idx': 18, 'type': 'POH'}",per:event
1491,77,temp.csv_139,['user:Phoenix712'],"특히 3기의 ""무한도전""에서는 ‘장기기획 프로젝트’가 두드러지는데, 대표적으로 2년마다 개최했던 '무한도전 공연 특집'과, 비인기 스포츠에 출연진이 도전했던 특집인 '에어로빅 특집', '봅슬레이 특집', '레슬링 특집', '조정 특집' 등이 있다.","{'word': '무한도전""', 'start_idx': 8, 'end_idx': 12, 'type': 'PRO'}","{'word': '레슬링 특집', 'start_idx': 115, 'end_idx': 120, 'type': 'PRO'}",pro:subprogram
1492,76,temp.csv_139,['user:Phoenix712'],"특히 3기의 ""무한도전""에서는 ‘장기기획 프로젝트’가 두드러지는데, 대표적으로 2년마다 개최했던 '무한도전 공연 특집'과, 비인기 스포츠에 출연진이 도전했던 특집인 '에어로빅 특집', '봅슬레이 특집', '레슬링 특집', '조정 특집' 등이 있다.","{'word': '무한도전""', 'start_idx': 8, 'end_idx': 12, 'type': 'PRO'}","{'word': '봅슬레이 특집', 'start_idx': 104, 'end_idx': 110, 'type': 'PRO'}",pro:subprogram
1493,75,temp.csv_139,['user:Phoenix712'],"특히 3기의 ""무한도전""에서는 ‘장기기획 프로젝트’가 두드러지는데, 대표적으로 2년마다 개최했던 '무한도전 공연 특집'과, 비인기 스포츠에 출연진이 도전했던 특집인 '에어로빅 특집', '봅슬레이 특집', '레슬링 특집', '조정 특집' 등이 있다.","{'word': '무한도전""', 'start_idx': 8, 'end_idx': 12, 'type': 'PRO'}","{'word': '에어로빅 특집', 'start_idx': 93, 'end_idx': 99, 'type': 'PRO'}",pro:subprogram
1494,74,temp.csv_139,['user:Phoenix712'],"특히 3기의 ""무한도전""에서는 ‘장기기획 프로젝트’가 두드러지는데, 대표적으로 2년마다 개최했던 '무한도전 공연 특집'과, 비인기 스포츠에 출연진이 도전했던 특집인 '에어로빅 특집', '봅슬레이 특집', '레슬링 특집', '조정 특집' 등이 있다.","{'word': '무한도전""', 'start_idx': 8, 'end_idx': 12, 'type': 'PRO'}","{'word': '무한도전 공연 특집', 'start_idx': 55, 'end_idx': 64, 'type': 'PRO'}",pro:subprogram
1495,65,___.txt,['user:Phoenix712'],"1990년 3월 21일에 KBS의 토크쇼 프로그램인 《자니 윤 쇼》의 게스트로 첫 출연했으며, 다시 1992년 4월에 SBS 《자니윤 이야기 쇼》에서 재회하게 됐다.","{'word': 'SBS', 'start_idx': 66, 'end_idx': 68, 'type': 'ORG'}","{'word': '자니윤 이야기 쇼', 'start_idx': 71, 'end_idx': 79, 'type': 'PRO'}",org:program
1496,213,temp.csv_19,['user:Phoenix712'],"강원도 삼척시 편에서 2차례 했는데, 2008년 1회(강원도 삼척시 도계읍 신리 너와마을)에서는 잠자리 복불복으로 먼저 맞힌 3명이 실내취침을 하였고, 2009년 2회(강원도 삼척시 가곡면 덕풍계곡)에서는 문제를 맞힐 때마다 라면 재료를 하나씩 가져갈 수 있게 하였다.","{'word': '강원도 삼척시 편', 'start_idx': 0, 'end_idx': 8, 'type': 'PRO'}","{'word': '강원도 삼척시 도계읍 신리 너와마을)', 'start_idx': 30, 'end_idx': 49, 'type': 'POH'}",no_relation
1497,64,___.txt,['user:Phoenix712'],"1990년 3월 21일에 KBS의 토크쇼 프로그램인 《자니 윤 쇼》의 게스트로 첫 출연했으며, 다시 1992년 4월에 SBS 《자니윤 이야기 쇼》에서 재회하게 됐다.","{'word': 'KBS', 'start_idx': 14, 'end_idx': 16, 'type': 'ORG'}","{'word': '자니 윤 쇼', 'start_idx': 30, 'end_idx': 35, 'type': 'PRO'}",org:program
1498,62,___.txt,['user:Phoenix712'],KBS 2TV 《해피선데이》의 《1박 2일》과 SBS 《놀라운 대회 스타킹》 《무릎팍도사》 《한끼줍쇼》 《신서유기》 《라끼남》에서 활동했다.,"{'word': 'SBS', 'start_idx': 26, 'end_idx': 28, 'type': 'ORG'}","{'word': '한끼줍쇼', 'start_idx': 52, 'end_idx': 55, 'type': 'PRO'}",org:program
1499,61,___.txt,['user:Phoenix712'],KBS 2TV 《해피선데이》의 《1박 2일》과 SBS 《놀라운 대회 스타킹》 《무릎팍도사》 《한끼줍쇼》 《신서유기》 《라끼남》에서 활동했다.,"{'word': 'SBS', 'start_idx': 26, 'end_idx': 28, 'type': 'ORG'}","{'word': '무릎팍도사', 'start_idx': 44, 'end_idx': 48, 'type': 'PRO'}",org:program
1500,60,___.txt,['user:Phoenix712'],KBS 2TV 《해피선데이》의 《1박 2일》과 SBS 《놀라운 대회 스타킹》 《무릎팍도사》 《한끼줍쇼》 《신서유기》 《라끼남》에서 활동했다.,"{'word': 'SBS', 'start_idx': 26, 'end_idx': 28, 'type': 'ORG'}","{'word': '놀라운 대회 스타킹', 'start_idx': 31, 'end_idx': 40, 'type': 'PRO'}",org:program
1501,59,___.txt,['user:Phoenix712'],KBS 2TV 《해피선데이》의 《1박 2일》과 SBS 《놀라운 대회 스타킹》 《무릎팍도사》 《한끼줍쇼》 《신서유기》 《라끼남》에서 활동했다.,"{'word': 'KBS 2TV', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': '1박 2일', 'start_idx': 18, 'end_idx': 22, 'type': 'PRO'}",org:program
1502,57,temp.csv_122,['user:Phoenix712'],"이 시기에 특별히 출연했던 게스트들로는 배우 차승원, 세계 테니스의 요정 마리아 샤라포바 등이 있다. 1기의 마지막 편에서는 '놀이기구에서 립스틱 바르기'가 도전 과제였으며, 게스트로 그룹 슈가가 출연하였다.","{'word': '차승원', 'start_idx': 25, 'end_idx': 27, 'type': 'PER'}","{'word': '배우', 'start_idx': 22, 'end_idx': 23, 'type': 'POH'}",per:title
1503,56,temp.csv_122,['user:Phoenix712'],"이 시기에 특별히 출연했던 게스트들로는 배우 차승원, 세계 테니스의 요정 마리아 샤라포바 등이 있다. 1기의 마지막 편에서는 '놀이기구에서 립스틱 바르기'가 도전 과제였으며, 게스트로 그룹 슈가가 출연하였다.","{'word': '마리아 샤라포바', 'start_idx': 41, 'end_idx': 48, 'type': 'PER'}","{'word': '테니스의 요정', 'start_idx': 33, 'end_idx': 39, 'type': 'PER'}",per:alternate_name
1504,54,temp.csv_74,['user:Phoenix712'],그러한 이유로 1박 2일은 [[강호동]] 없이 5인 체제로 나머지 방송분을 진행하였다.,"{'word': '강호동', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}","{'word': '1박 2일', 'start_idx': 8, 'end_idx': 12, 'type': 'PRO'}",per:participate_in
1505,41,temp.csv_64,['user:Phoenix712'],"2011년 8월 10일, 메인 MC였던 [[강호동]]이 하차한다는 의사를 밝혀 네티즌들을 놀라게 했다.","{'word': '강호동', 'start_idx': 24, 'end_idx': 26, 'type': 'PER'}","{'word': '메인 MC', 'start_idx': 14, 'end_idx': 18, 'type': 'POH'}",per:title
1506,29,___.txt,['user:Phoenix712'],싸움 실력이 어마어마해서 이 당시 강호동은 마산에서 매우 유명했다.,"{'word': '강호동', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '싸움 실력', 'start_idx': 0, 'end_idx': 4, 'type': 'POH'}",no_relation
1507,11,temp.csv_47,['user:Phoenix712'],그 날 김종민이 빗물로 샤워를 하던 중 뒤에서 [[은지원]]이 담배를 피우면서 카메라를 힐끔거렸다.,"{'word': '김종민', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '은지원', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}",per:colleagues
1508,8,temp.csv_69,['user:Phoenix712'],"그러나 2011년 8월 19일, 1박 2일이 2012년 2월에 공식 폐지됨을 밝혔다.","{'word': '1박 2일', 'start_idx': 18, 'end_idx': 22, 'type': 'PRO'}","{'word': '2012년 2월', 'start_idx': 25, 'end_idx': 32, 'type': 'DAT'}",pro:end_at
1509,208,___.txt,['user:Phoenix712'],"많은 네티즌들은 강호동이 숨졌다고 판단, 이 글을 급속히 퍼뜨렸고 급기야 포털사이트 실시간 검색어 순위 상위권에 강호동이 올라오기도 했다.","{'word': '강호동', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}","{'word': '실시간 검색어', 'start_idx': 47, 'end_idx': 53, 'type': 'POH'}",no_relation
1510,230,temp.csv_145,['user:Phoenix712'],"한편 무한도전은 다시보기를 할 수 있는 방법이 존재하기도 했는데, 2014년 12월 1일 이전까지 1기부터 3기까지의 방영분을 유튜브에서 볼 수 있었다. 하지만 2014년 12월 1일부터 무한도전을 비롯해 MBC의 모든 프로그램을 한동안은 다시 볼 수 없었다.","{'word': 'MBC', 'start_idx': 115, 'end_idx': 117, 'type': 'ORG'}","{'word': '무한도전', 'start_idx': 3, 'end_idx': 6, 'type': 'PRO'}",org:program
1511,526,___.txt,['user:Phoenix712'],"SBS《강심장》은 이승기 단독체제로 바뀌었으나 하차하고, 신동엽, 이동욱 체제로 바뀌었다.","{'word': '이승기', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}","{'word': '강심장', 'start_idx': 4, 'end_idx': 6, 'type': 'PRO'}",per:participate_in
1512,427,temp.csv_87,['user:Phoenix712'],제작진은 회의를 진행해 김선호의 통 편집을 결정했다.,"{'word': '김선호', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '통 편집', 'start_idx': 18, 'end_idx': 21, 'type': 'POH'}",no_relation
1513,514,temp.csv_141,['user:Phoenix712'],또한 파업이 끝나며 무한도전의 로고를 이전보다 조금 더 깔끔하게 수정하였다.,"{'word': '무한도전', 'start_idx': 11, 'end_idx': 14, 'type': 'PRO'}","{'word': '로고', 'start_idx': 17, 'end_idx': 18, 'type': 'POH'}",no_relation
1514,513,temp.csv_81,['user:Phoenix712'],2019년 3월 정준영이 몰카 촬영 논란으로 연루되면서 결국 KBS([[한국방송공사]])가 1박 2일 제작을 당분간 중단하겠다는 의사표명을 하였다.,"{'word': 'KBS', 'start_idx': 34, 'end_idx': 36, 'type': 'ORG'}","{'word': '1박 2일', 'start_idx': 51, 'end_idx': 55, 'type': 'PRO'}",org:program
1515,512,temp.csv_81,['user:Phoenix712'],2019년 3월 정준영이 몰카 촬영 논란으로 연루되면서 결국 KBS([[한국방송공사]])가 1박 2일 제작을 당분간 중단하겠다는 의사표명을 하였다.,"{'word': 'KBS', 'start_idx': 34, 'end_idx': 36, 'type': 'ORG'}","{'word': '한국방송공사', 'start_idx': 40, 'end_idx': 45, 'type': 'ORG'}",org:alternate_name
1516,511,temp.csv_81,['user:Phoenix712'],2019년 3월 정준영이 몰카 촬영 논란으로 연루되면서 결국 KBS([[한국방송공사]])가 1박 2일 제작을 당분간 중단하겠다는 의사표명을 하였다.,"{'word': '정준영', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}","{'word': '1박 2일', 'start_idx': 51, 'end_idx': 55, 'type': 'PRO'}",per:participate_in
1517,502,___.txt,['user:Phoenix712'],그리고 1달 후인 2012년 5월 20일 정준하 결혼식에서도 모습을 드러내 강호동이 복귀를 준비중 인게 아니냐는 추측이 나왔었다.,"{'word': '강호동', 'start_idx': 42, 'end_idx': 44, 'type': 'PER'}","{'word': '정준하', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}",no_relation
1518,471,temp.csv_180,['user:Phoenix712'],2009년 7월 22일 뉴라이트 전국연합 측에서 '무한도전이 자막을 이용해 현 정부를 비판하고 있다'라고 주장하였다.,"{'word': '뉴라이트', 'start_idx': 13, 'end_idx': 16, 'type': 'ORG'}","{'word': '무한도전', 'start_idx': 28, 'end_idx': 31, 'type': 'PRO'}",no_relation
1519,455,temp.csv_85,['user:Phoenix712'],[[김선호 (배우)|김선호]] 사생활 논란.,"{'word': '김선호', 'start_idx': 2, 'end_idx': 4, 'type': 'PRO'}","{'word': '논란', 'start_idx': 21, 'end_idx': 22, 'type': 'POH'}",no_relation
1520,444,temp.csv_142,['user:Phoenix712'],"2015년 3월 14일부터 2015년 4월 18일까지는 무한도전의 여섯 번째 멤버를 선발하는 '식스맨 - 시크릿 멤버'를 방송했고, 제국의 아이들 멤버인 가수 황광희가 최종 선정되었다.","{'word': ""'식스맨 - 시크릿 멤버"", 'start_idx': 52, 'end_idx': 64, 'type': 'PRO'}","{'word': '2015년 3월 14일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",pro:start_at
1521,443,temp.csv_142,['user:Phoenix712'],"2015년 3월 14일부터 2015년 4월 18일까지는 무한도전의 여섯 번째 멤버를 선발하는 '식스맨 - 시크릿 멤버'를 방송했고, 제국의 아이들 멤버인 가수 황광희가 최종 선정되었다.","{'word': ""'식스맨 - 시크릿 멤버'"", 'start_idx': 52, 'end_idx': 65, 'type': 'PRO'}","{'word': '2015년 4월 18일', 'start_idx': 15, 'end_idx': 26, 'type': 'DAT'}",pro:end_at
1522,442,temp.csv_142,['user:Phoenix712'],"2015년 3월 14일부터 2015년 4월 18일까지는 무한도전의 여섯 번째 멤버를 선발하는 '식스맨 - 시크릿 멤버'를 방송했고, 제국의 아이들 멤버인 가수 황광희가 최종 선정되었다.","{'word': '황광희', 'start_idx': 89, 'end_idx': 91, 'type': 'PER'}","{'word': '무한도전', 'start_idx': 31, 'end_idx': 34, 'type': 'PRO'}",per:participate_in
1523,441,temp.csv_142,['user:Phoenix712'],"2015년 3월 14일부터 2015년 4월 18일까지는 무한도전의 여섯 번째 멤버를 선발하는 '식스맨 - 시크릿 멤버'를 방송했고, 제국의 아이들 멤버인 가수 황광희가 최종 선정되었다.","{'word': '황광희', 'start_idx': 89, 'end_idx': 91, 'type': 'PER'}","{'word': '제국의 아이들', 'start_idx': 74, 'end_idx': 80, 'type': 'ORG'}",per:member_of
1524,428,___.txt,['user:Phoenix712'],"강호동은 이 경우에 속했지만, 여론이 그를 일방적인 범죄자로 몰아간 마녀사냥식 비난이 한꺼번에 쏟아졌다.","{'word': '강호동', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '마녀사냥', 'start_idx': 38, 'end_idx': 41, 'type': 'POH'}",no_relation
1525,419,temp.csv_114,['user:Phoenix712'],9월부터 10월까지 무대에 오를 출연자를 선별하고 11월부터 연습에 들어가 12월부터 첫 녹화에 들어갔다.,"{'word': '무대', 'start_idx': 11, 'end_idx': 12, 'type': 'PRO'}","{'word': '출연자', 'start_idx': 18, 'end_idx': 20, 'type': 'POH'}",no_relation
1526,243,temp.csv_46,['user:Phoenix712'],"2010년 7월 25일에 방송된 ""혹서기 캠프"" 편에서 [[은지원]]이 담배를 피우는 장면이 찍혔다.","{'word': '은지원', 'start_idx': 33, 'end_idx': 35, 'type': 'PER'}","{'word': '혹서기 캠프', 'start_idx': 19, 'end_idx': 24, 'type': 'PRO'}",per:participate_in
1527,402,___.txt,['user:Phoenix712'],고등학교 재학시절 싸움실력으로 마산 전지역 최강자로 명성을 떨쳤으며 강호동과 고등학교를 같은 지역에서 다닌 김병지는 본인도 축구선수 골키퍼로 건장하고 단단한 체격임에도 불구하고 강호동의 싸움실력에는 적수가 없다고 평가했다.,"{'word': '김병지', 'start_idx': 60, 'end_idx': 62, 'type': 'PER'}","{'word': '축구선수', 'start_idx': 69, 'end_idx': 72, 'type': 'POH'}",per:title
1528,350,temp.csv_138,['user:Phoenix712'],"그 외에도 '대체 에너지 특집', '지구 특공대 특집', '박명수의 기습공격', '나비효과 특집' 등 사회적 문제에 대해서도 지속적인 접근을 해왔다.","{'word': '대체 에너지 특집', 'start_idx': 7, 'end_idx': 15, 'type': 'PRO'}","{'word': '사회적 문제', 'start_idx': 57, 'end_idx': 62, 'type': 'POH'}",no_relation
1529,349,temp.csv_164,['user:Phoenix712'],"대표적인 예로 “ㅋ ㅋ”를 시작으로, “~하기/하길 바래”, “병맛(이상한) 진행” 등이 있는데 이는 지상파 방송으로서 올바른 한국어 사용에 모범을 보여야 한다는 부분을 망각했으며, 이러한 올바르지 못한 국어 사용으로 오히려 언어 혼란을 가중시킨다는 것이다.","{'word': '지상파 방송', 'start_idx': 57, 'end_idx': 62, 'type': 'ORG'}","{'word': '언어 혼란', 'start_idx': 126, 'end_idx': 130, 'type': 'POH'}",no_relation
1530,269,temp.csv_113,['user:Phoenix712'],KBS 예능본부 소속 PD 관계자들은 이들의 연수교육과정에 참여해 제작 노하우를 전수하고 향후 중국으로도 건너가 현지에서 연출을 도왔다.,"{'word': 'KBS', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '예능본부', 'start_idx': 4, 'end_idx': 7, 'type': 'ORG'}",no_relation
1531,267,temp.csv_23,['user:Phoenix712'],"복불복 방식 중에 하나로, 상대 물건을 제거하거나, 자신의 물건을 보호하면서 결승점까지 오는 형식으로, 첫 번째는 이수근이, 두 번째는 엄태웅이 우승하였다.","{'word': '이수근', 'start_idx': 64, 'end_idx': 66, 'type': 'PER'}","{'word': '엄태웅', 'start_idx': 76, 'end_idx': 78, 'type': 'PER'}",no_relation
1532,266,temp.csv_102,['user:Phoenix712'],《개그콘서트》는 1999년 9월 4일부터 2020년 6월 26일까지 방송되었던 코미디 프로그램이다.,"{'word': '개그콘서트', 'start_idx': 1, 'end_idx': 5, 'type': 'PRO'}","{'word': '1999년 9월 4일', 'start_idx': 9, 'end_idx': 19, 'type': 'DAT'}",pro:start_at
1533,265,temp.csv_102,['user:Phoenix712'],《개그콘서트》는 1999년 9월 4일부터 2020년 6월 26일까지 방송되었던 코미디 프로그램이다.,"{'word': '개그콘서트', 'start_idx': 1, 'end_idx': 5, 'type': 'PRO'}","{'word': '2020년 6월 26일', 'start_idx': 23, 'end_idx': 34, 'type': 'DAT'}",pro:end_at
1534,264,temp.csv_123,['user:Phoenix712'],"그리고 1기 '무(모)한 도전'의 PD는 한때 ""놀러와""의 연출자이기도 했던 권석이 맡은 바 있다.","{'word': '권석', 'start_idx': 43, 'end_idx': 44, 'type': 'PER'}","{'word': ""1기 '무(모)한 도전'"", 'start_idx': 4, 'end_idx': 16, 'type': 'PRO'}",per:participate_in
1535,263,temp.csv_123,['user:Phoenix712'],"그리고 1기 '무(모)한 도전'의 PD는 한때 ""놀러와""의 연출자이기도 했던 권석이 맡은 바 있다.","{'word': '권석', 'start_idx': 43, 'end_idx': 44, 'type': 'PER'}","{'word': '놀러와', 'start_idx': 27, 'end_idx': 29, 'type': 'PRO'}",per:participate_in
1536,256,temp.csv_106,['user:Phoenix712'],2014년 9월 30일 KBS 예능본부는 중국 장쑤 위성TV에서 방송된 '이치 라이 샤오바'(모두 함께 웃어요)가 '개그콘서트'의 인기 코너를 그대로 베껴 표절했다는 사실을 확인했다.,"{'word': '장쑤 위성TV', 'start_idx': 26, 'end_idx': 32, 'type': 'ORG'}","{'word': '이치 라이 샤오바', 'start_idx': 41, 'end_idx': 49, 'type': 'PRO'}",org:program
1537,255,temp.csv_106,['user:Phoenix712'],2014년 9월 30일 KBS 예능본부는 중국 장쑤 위성TV에서 방송된 '이치 라이 샤오바'(모두 함께 웃어요)가 '개그콘서트'의 인기 코너를 그대로 베껴 표절했다는 사실을 확인했다.,"{'word': 'KBS', 'start_idx': 13, 'end_idx': 15, 'type': 'ORG'}","{'word': '개그콘서트', 'start_idx': 65, 'end_idx': 69, 'type': 'PRO'}",org:program
1538,244,temp.csv_46,['user:Phoenix712'],"2010년 7월 25일에 방송된 ""혹서기 캠프"" 편에서 [[은지원]]이 담배를 피우는 장면이 찍혔다.","{'word': '혹서기 캠프', 'start_idx': 19, 'end_idx': 24, 'type': 'PRO'}","{'word': '2010년 7월 25일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",pro:start_at
1539,2024,temp.csv_132,['user:Phoenix712'],"이때까지는 첫 회부터 써오던 ‘무(리)한 도전’의 로고를 썼었으나, 그 다음 주인 2006년 1월 14일 방영분부터 무한도전은 로고를 바꾸게 된다.(이후 약간의 로고 수정은 두 차례 있다.) 그리고 2기의 PD는 3기까지 PD를 맡은 김태호였다.","{'word': '김태호', 'start_idx': 131, 'end_idx': 133, 'type': 'PER'}","{'word': '무한도전', 'start_idx': 65, 'end_idx': 68, 'type': 'PRO'}",per:participate_in
1540,878,temp.csv_178,['user:Phoenix712'],"좀 더 자세한 설명에 따르면, 해당 에피소드의 장면들 가운데 박명수가 김연아를 위한 응원곡을 부를 때 ‘아사다 마오 싫어.","{'word': '박명수', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}","{'word': '김연아', 'start_idx': 39, 'end_idx': 41, 'type': 'PER'}",no_relation
1541,883,temp.csv_105,['user:Phoenix712'],"이 일로 스타밸리 소속 개그맨들이 출연했던 '바보삼대', '700 오병팔이' 등의 코너가 종영되었으며 제작진들은 비상회의를 열고 새로운 코너 및 대책을 마련하여 신인들을 발굴하면서 위기를 면했다.","{'word': '700 오병팔이', 'start_idx': 33, 'end_idx': 40, 'type': 'PRO'}","{'word': '스타밸리', 'start_idx': 5, 'end_idx': 8, 'type': 'ORG'}",no_relation
1542,1637,temp.csv_15,['user:Phoenix712'],"이후 MC몽의 인천 백령도 편 대청도 낙오, 이승기, 이수근의 전북 장수편 낙오, 이승기의 보령 외연도 편 녹도 낙오, 은지원의 옹진군 대이작도 편 사승봉도 낙오, 이승기의 전남 영광 편 낙오, 김C의 제주 국도여행 편 낙오, MC몽, 김종민의 신안 흑산도 편 가거도 낙오, 은지원의 전국일주 편 낙오, 강호동의 수학여행특집 경주 첨성대 낙오, 은지원의 복불복 여행 편 낙오, 은지원의 5대 섬 특집 호도 낙오, 엄태웅의 신입생 오리엔테이션 편 낙오 등 각가지 낙오 시리즈를 만들어냈다.","{'word': '이승기', 'start_idx': 46, 'end_idx': 48, 'type': 'PER'}","{'word': '전북 장수편', 'start_idx': 35, 'end_idx': 40, 'type': 'PRO'}",per:participate_in
1543,1708,temp.csv_181,['user:Phoenix712'],"이들은 자신들의 웹사이트에 'Mr.희망이와 함께하는 수요연재만화'를 통해 “현 정부를 향한 MBC의 ‘무한도전’”이라는 제목의 만화를 게재했다. ‘광우병 송아지’, ‘까불면 더 세게…진압의 법칙’, ‘뇌용량 1.9메가’ 등의 자막들이 현 정부와 대통령을 비판하고 있으며, 특히 지난 2009년 3월 21일 방영된 무한도전 ‘돌+I 콘테스트’에 참가한 이명박 대통령을 닮은 일반인 출연자가 대선 광고를 패러디한 화면을 두고 “현직 대통령에 대한 희화화마저도 서슴지 않는 방송 내용은 이미 도를 넘어섰다.”라고 비난했다.","{'word': '무한도전', 'start_idx': 175, 'end_idx': 178, 'type': 'PRO'}","{'word': '돌+I 콘테스트', 'start_idx': 181, 'end_idx': 188, 'type': 'PRO'}",pro:subprogram
1544,1707,temp.csv_196,['user:Phoenix712'],"2014년 5월 24일 방영된 에피소드인 ""홍철아 장가가자""가 나간 이후 여성 단체에서 노홍철의 미팅 상대로 적절한 여성을 찾는 과정 가운데 조건과 외모 등을 따지면서까지 찾는 내용이 불편하다는 지적이 있었고, 결국 다음 주 방송인 5월 31일 방송분에서 출연자와 연출자가 선택2014에서 공약이었던 곤장을 맞으며 시청자들에 대한 반성을 하였다.","{'word': '""홍철아 장가가자""', 'start_idx': 23, 'end_idx': 32, 'type': 'PRO'}","{'word': '2014년 5월 24일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",pro:start_at
